name,target_rva,target_size,source,notes
?_M_insert_overflow@?$vector@UEvaCheck@@V?$allocator@UEvaCheck@@@_STL@@@_STL@@IAEXPAUEvaCheck@@ABU3@ABU__false_type@2@I_N@Z,0x0075A330,271,Code/gen_small/zhstl_004.cpp,reloc-derived;call-sites=1;identity=real
?tossSegments@W3DRopeDraw@@AAEXXZ,0x0075A660,161,Code/GameEngine/Source/Common/W3DRopeDrawDestructorThunk.cpp,reloc-derived;call-sites=1;identity=real
?buildSegments@W3DRopeDraw@@AAEXXZ,0x0075A990,587,Code/GameEngineDevice/Source/W3DDevice/GameClient/Drawable/W3DRopeDraw.cpp,reloc-derived;call-sites=1;identity=real
??$__copy_backward@PAUGen_t_00761540_p128pod@@PAU1@H@_STL@@YAPAUGen_t_00761540_p128pod@@PAU1@00ABUrandom_access_iterator_tag@0@PAH@Z,0x0075EAA0,77,Code/gen_small/tgrid_135.cpp,reloc-derived;call-sites=1;identity=generated
??$__copy_backward@PAUGen_t_007651c0_p128pod@@PAU1@H@_STL@@YAPAUGen_t_007651c0_p128pod@@PAU1@00ABUrandom_access_iterator_tag@0@PAH@Z,0x00761AF0,95,Code/gen_small/tgrid_135.cpp,reloc-derived;call-sites=1;identity=generated
??$__copy@PBUNugget@ModuleInfo@@PAU12@H@_STL@@YAPAUNugget@ModuleInfo@@PBU12@0PAU12@ABUrandom_access_iterator_tag@0@PAH@Z,0x00761B70,159,Code/GameEngine/Source/Common/Thing/ThingTemplate.cpp,reloc-derived;call-sites=3;identity=real
??0?$pair@$$CBUGen_t_00764e30_k4@@UGen_t_00764e30_p12cd@@@_STL@@QAE@ABU01@@Z,0x00762170,170,Code/gen_small/tgrid_122.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_00765620@@UAE@XZ,0x00762250,89,Code/gen_small/dtors_008.cpp,reloc-derived;call-sites=1;identity=generated
?setFullyObscuredByShroud@W3DModelDraw@@UAEX_N@Z,0x007628C0,43,Code/GameEngineDevice/Source/W3DDevice/GameClient/Drawable/Draw/W3DTankTruckDraw_setFullyObscuredByShroud_Thunk.cpp,reloc-derived;call-sites=2;identity=real
??1Gen_dtor_00765120@@UAE@XZ,0x00762EC0,8,Code/gen_small/dtors_008.cpp,reloc-derived;call-sites=1;identity=generated
??$__copy_backward@PAUGen_t_00768e30_p128pod@@PAU1@H@_STL@@YAPAUGen_t_00768e30_p128pod@@PAU1@00ABUrandom_access_iterator_tag@0@PAH@Z,0x007655A0,95,Code/gen_small/tgrid_135.cpp,reloc-derived;call-sites=1;identity=generated
??$_Construct@UGen_t_00774250_p24cd@@U1@@_STL@@YAXPAUGen_t_00774250_p24cd@@ABU1@@Z,0x00768D20,103,Code/gen_small/tgrid_122.cpp,reloc-derived;call-sites=1;identity=generated
??$_M_allocate_and_copy@PAUGen_t_007709c0_p24cd@@@?$vector@UGen_t_007709c0_p24cd@@V?$allocator@UGen_t_007709c0_p24cd@@@_STL@@@_STL@@IAEPAUGen_t_007709c0_p24cd@@IPAU2@0@Z,0x00769170,97,Code/gen_small/tgrid_122.cpp,reloc-derived;call-sites=1;identity=generated
??$__uninitialized_copy@PBUNugget@ModuleInfo@@PAU12@@_STL@@YAPAUNugget@ModuleInfo@@PBU12@0PAU12@ABU__false_type@0@@Z,0x0076B010,45,Code/GameEngine/Source/Common/Thing/ThingTemplate.cpp,reloc-derived;call-sites=1;identity=real
??$_M_allocate_and_copy@PBUNugget@ModuleInfo@@@?$vector@UNugget@ModuleInfo@@V?$allocator@UNugget@ModuleInfo@@@_STL@@@_STL@@IAEPAUNugget@ModuleInfo@@IPBU23@0@Z,0x0076B3B0,97,Code/GameEngine/Source/Common/Thing/ThingTemplate.cpp,reloc-derived;call-sites=1;identity=real
?_M_insert_overflow@?$vector@UWeaponBarrelInfo@ModelConditionInfo@@V?$allocator@UWeaponBarrelInfo@ModelConditionInfo@@@_STL@@@_STL@@IAEXPAUWeaponBarrelInfo@ModelConditionInfo@@ABU34@ABU__false_type@2@I_N@Z,0x0076D380,335,Code/GameEngineDevice/Source/W3DDevice/GameClient/Drawable/Draw/W3DModelDraw.cpp,reloc-derived;call-sites=1;identity=real
??$_Construct@UGen_t_00776080_p32cd@@U1@@_STL@@YAXPAUGen_t_00776080_p32cd@@ABU1@@Z,0x00770B20,105,Code/gen_small/tgrid_122.cpp,reloc-derived;call-sites=1;identity=generated
??0?$pair@$$CBUGen_t_007720d0_k4@@UGen_t_007720d0_p12cd@@@_STL@@QAE@ABU01@@Z,0x00770CB0,129,Code/gen_small/tgrid_122.cpp,reloc-derived;call-sites=1;identity=generated
??0BFME_ModuleInfoNuggetCopyLayout@@QAE@ABU0@@Z,0x00770D60,87,Code/GameEngine/Source/Common/Thing/ModuleInfoNuggetCopy.cpp,reloc-derived;call-sites=1;identity=real
??$__copy@PAUNugget@ModuleInfo@@PAU12@H@_STL@@YAPAUNugget@ModuleInfo@@PAU12@00ABUrandom_access_iterator_tag@0@PAH@Z,0x00770E00,87,Code/GameEngine/Source/Common/Thing/ThingTemplate.cpp,reloc-derived;call-sites=2;identity=real
??1Gen_dtor_00772360@@UAE@XZ,0x00770F40,76,Code/gen_small/dtors_008.cpp,reloc-derived;call-sites=1;identity=generated
?_M_insert_overflow@?$vector@U?$pair@W4ObjectID@@W41@@_STL@@V?$allocator@U?$pair@W4ObjectID@@W41@@_STL@@@2@@_STL@@IAEXPAU?$pair@W4ObjectID@@W41@@2@ABU32@ABU__false_type@2@I_N@Z,0x00771870,268,Code/GameEngine/Source/GameLogic/AI/partition_solver.cpp,reloc-derived;call-sites=1;identity=real
?_M_insert_overflow@?$vector@UGen_t_00774250_p24cd@@V?$allocator@UGen_t_00774250_p24cd@@@_STL@@@_STL@@IAEXPAUGen_t_00774250_p24cd@@ABU3@ABU__false_type@2@I_N@Z,0x00771B10,287,Code/gen_small/tgrid_122.cpp,reloc-derived;call-sites=1;identity=generated
?_M_clear@?$vector@UNugget@ModuleInfo@@V?$allocator@UNugget@ModuleInfo@@@_STL@@@_STL@@IAEXXZ,0x00771D00,98,Code/GameEngine/Source/Common/Thing/ThingTemplate.cpp,reloc-derived;call-sites=1;identity=real
??0?$pair@$$CBUGen_t_0013a700_k4@@UGen_t_0013a700_p12cd@@@_STL@@QAE@ABU01@@Z,0x00772390,992,Code/gen_small/tgrid_105.cpp,reloc-derived;call-sites=1;identity=generated
?addPublicBone@ModelConditionInfo@@QBEXABVAsciiString@@@Z,0x00772BF0,161,Code/GameEngine/Source/Common/parseWeaponBoneName_Thunk.cpp,reloc-derived;call-sites=1;identity=real
??0?$pair@$$CBUGen_t_0013a760_k4@@UGen_t_0013a760_p12cd@@@_STL@@QAE@ABU01@@Z,0x00772E10,312,Code/gen_small/tgrid_105.cpp,reloc-derived;call-sites=1;identity=generated
??0W3DScriptedModelDraw@@QAE@PAVThing@@PBVModuleData@@@Z,0x00773360,1185,Code/GameEngineDevice/Source/W3DDevice/GameClient/Drawable/Draw/W3DScriptedModelDrawFriendNewModuleInstanceThunk.cpp,reloc-derived;call-sites=1;identity=real
?_M_insert_overflow@?$vector@UGen_t_00776080_p32cd@@V?$allocator@UGen_t_00776080_p32cd@@@_STL@@@_STL@@IAEXPAUGen_t_00776080_p32cd@@ABU3@ABU__false_type@2@I_N@Z,0x00774580,267,Code/gen_small/tgrid_122.cpp,reloc-derived;call-sites=1;identity=generated
??$__copy_backward@PAUGen_t_00776240_p128pod@@PAU1@H@_STL@@YAPAUGen_t_00776240_p128pod@@PAU1@00ABUrandom_access_iterator_tag@0@PAH@Z,0x00774860,84,Code/gen_small/tgrid_135.cpp,reloc-derived;call-sites=1;identity=generated
??$__copy_backward@PAUGen_t_007762a0_p128pod@@PAU1@H@_STL@@YAPAUGen_t_007762a0_p128pod@@PAU1@00ABUrandom_access_iterator_tag@0@PAH@Z,0x00774970,181,Code/gen_small/tgrid_135.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0013a7c0@@UAE@XZ,0x00774D40,240,Code/gen_small/dtors_001.cpp,reloc-derived;call-sites=1;identity=generated
?_M_insert_overflow@?$vector@UNugget@ModuleInfo@@V?$allocator@UNugget@ModuleInfo@@@_STL@@@_STL@@IAEXPAUNugget@ModuleInfo@@ABU34@ABU__false_type@2@I_N@Z,0x0077AEA0,287,Code/GameEngine/Source/Common/Thing/ThingTemplate.cpp,reloc-derived;call-sites=1;identity=real
??0W3DStreakDrawModuleData@@QAE@XZ,0x0077D450,51,Code/GameEngine/Source/Common/Thing/W3DStreakDrawFriendNewModuleDataThunk.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_0077d900@@UAE@XZ,0x0077D490,73,Code/gen_small/dtors_008.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0077daf0@@UAE@XZ,0x0077D510,139,Code/gen_small/dtors_008.cpp,reloc-derived;call-sites=1;identity=generated
??0W3DStreakDraw@@QAE@PAVThing@@PBVModuleData@@@Z,0x0077D930,354,Code/GameEngineDevice/Source/W3DDevice/GameClient/Drawable/Draw/W3DStreakDrawFriendNewModuleInstanceThunk.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_0077dcc0@@UAE@XZ,0x0077DBE0,18,Code/gen_small/dtors_008.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0077dfd0@@UAE@XZ,0x0077DD80,85,Code/gen_small/dtors_008.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0077f020@@UAE@XZ,0x0077EB20,101,Code/gen_small/dtors_008.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0077f190@@UAE@XZ,0x0077EDD0,311,Code/gen_small/dtors_008.cpp,reloc-derived;call-sites=1;identity=generated
??0W3DTreeDraw@@QAE@PAVThing@@PBVModuleData@@@Z,0x0077F1C0,36,Code/GameEngineDevice/Source/W3DDevice/GameClient/Drawable/Draw/W3DTreeDrawFriendNewModuleInstanceThunk.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_0077f510@@UAE@XZ,0x0077F250,11,Code/gen_small/dtors_008.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_007814f0@@UAE@XZ,0x0077F920,405,Code/gen_small/dtors_008.cpp,reloc-derived;call-sites=1;identity=generated
??0W3DTruckDraw@@QAE@PAVThing@@PBVModuleData@@@Z,0x0077FB20,359,Code/GameEngineDevice/Source/W3DDevice/GameClient/Drawable/Draw/W3DTruckDrawFriendNewModuleInstanceThunk.cpp,reloc-derived;call-sites=1;identity=real
?tossEmitters@W3DTankTruckDraw@@IAEXXZ,0x0077FD80,186,Code/GameEngineDevice/Source/W3DDevice/GameClient/Drawable/Draw/W3DTankTruckDraw_setFullyObscuredByShroud_Thunk.cpp,reloc-derived;call-sites=1;identity=real
?createEmitters@W3DTankTruckDraw@@IAEXXZ,0x0077FE70,436,Code/GameEngineDevice/Source/W3DDevice/GameClient/Drawable/Draw/W3DTankTruckDraw_setFullyObscuredByShroud_Thunk.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_00781630@@UAE@XZ,0x00781520,151,Code/gen_small/dtors_008.cpp,reloc-derived;call-sites=1;identity=generated
??0W3DAnimationInfo@@QAE@ABV0@@Z,0x00783D90,46,Code/GameEngineDevice/Source/W3DDevice/GameClient/Drawable/Draw/W3DModelDraw.cpp,reloc-derived;call-sites=1;identity=real
??$_Construct@VProductionPrerequisite@@V1@@_STL@@YAXPAVProductionPrerequisite@@ABV1@@Z,0x00784DB0,19,Code/GameEngine/Source/Common/Thing/ThingTemplate.cpp,reloc-derived;call-sites=2;identity=real
??1Gen_dtor_007862f0@@UAE@XZ,0x007859D0,168,Code/gen_small/dtors_008.cpp,reloc-derived;call-sites=1;identity=generated
?_M_insert@?$hashtable@U?$pair@$$CBHW4Relationship@@@_STL@@HU?$hash@H@2@U?$_Select1st@U?$pair@$$CBHW4Relationship@@@_STL@@@2@U?$equal_to@H@2@V?$allocator@U?$pair@$$CBHW4Relationship@@@_STL@@@2@@_STL@@QAEAAU?$pair@$$CBHW4Relationship@@@2@ABU32@@Z,0x00787140,111,Code/GameEngine/Source/Common/RTS/Player.cpp,reloc-derived;call-sites=1;identity=real
?_M_insert@?$hashtable@U?$pair@QBVGameWindow@@PAVWindowVideo@@@_STL@@PBVGameWindow@@UhashConstGameWindowPtr@WindowVideoManager@@U?$_Select1st@U?$pair@QBVGameWindow@@PAVWindowVideo@@@_STL@@@2@U?$equal_to@PBVGameWindow@@@2@V?$allocator@U?$pair@QBVGameWindow@@PAVWindowVideo@@@_STL@@@2@@_STL@@QAEAAU?$pair@QBVGameWindow@@PAVWindowVideo@@@2@ABU32@@Z,0x007871D0,111,Code/GameEngine/Source/GameClient/window_video_manager.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_007881f0@@UAE@XZ,0x007873C0,124,Code/gen_small/dtors_008.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_007881c0@@UAE@XZ,0x007875E0,185,Code/gen_small/dtors_008.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_00788260@@UAE@XZ,0x00787C20,219,Code/gen_small/dtors_008.cpp,reloc-derived;call-sites=1;identity=generated
?_M_insert_overflow@?$vector@VProductionPrerequisite@@V?$allocator@VProductionPrerequisite@@@_STL@@@_STL@@IAEXPAVProductionPrerequisite@@ABV3@ABU__false_type@2@I_N@Z,0x00787E80,335,Code/GameEngine/Source/Common/Thing/ThingTemplate.cpp,reloc-derived;call-sites=1;identity=real
?_M_insert_overflow@?$vector@VW3DAnimationInfo@@V?$allocator@VW3DAnimationInfo@@@_STL@@@_STL@@IAEXPAVW3DAnimationInfo@@ABV3@ABU__false_type@2@I_N@Z,0x00788030,305,Code/GameEngineDevice/Source/W3DDevice/GameClient/Drawable/Draw/W3DModelDraw.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_007883a0@@UAE@XZ,0x007883D0,105,Code/gen_small/dtors_008.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_007897a0@@UAE@XZ,0x00789740,67,Code/gen_small/dtors_008.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_00789950@@UAE@XZ,0x007897D0,184,Code/gen_small/dtors_008.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0078add0@@UAE@XZ,0x0078ABD0,11,Code/gen_small/dtors_008.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_00782e30@@UAE@XZ,0x0078AFC0,102,Code/gen_small/dtors_008.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0078c9d0@@UAE@XZ,0x0078C920,70,Code/gen_small/dtors_008.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_006fb6e0@@UAE@XZ,0x0078CD80,159,Code/gen_small/dtors_008.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0078d2e0@@UAE@XZ,0x0078D040,114,Code/gen_small/dtors_008.cpp,reloc-derived;call-sites=1;identity=generated
??0TwiddlerClass@@QAE@XZ,0x0078F500,18,Code/Libraries/Source/WWVegas/WWSaveLoad/twiddler.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_0078f9d0@@UAE@XZ,0x0078F5B0,11,Code/gen_small/dtors_008.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0079dbd0@@UAE@XZ,0x0079D1D0,307,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_007a01e0@@UAE@XZ,0x007A00F0,70,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_007a2490@@UAE@XZ,0x007A1230,113,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
?enableWaterGrid@WaterRenderObjClass@@QAEX_N@Z,0x007A1410,31,Code/GameEngineDevice/Source/W3DDevice/GameClient/Water/W3DWater.cpp,reloc-derived;call-sites=1;identity=real
?renderMirror@WaterRenderObjClass@@IAEXPAVCameraClass@@@Z,0x007A2B00,1073,Code/GameEngineDevice/Source/W3DDevice/GameClient/Water/W3DWater.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_007a60f0@@UAE@XZ,0x007A5D10,784,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_007aba70@@UAE@XZ,0x007AB150,19,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
?shutdown@WaterTracksRenderSystem@@QAEXXZ,0x007AC560,219,Code/GameEngineDevice/Source/W3DDevice/GameClient/Water/W3DWaterTracks.cpp,reloc-derived;call-sites=1;identity=real
?allocateSlotStorage@W3DBufferManager@@IAEPAUW3DVertexBufferSlot@1@W4VBM_FVF_TYPES@1@H@Z,0x007ADDC0,410,Code/GameEngineDevice/Source/W3DDevice/GameClient/Shadow/W3DBufferManager_Slots.cpp,reloc-derived;call-sites=1;identity=real
?allocateSlotStorage@W3DBufferManager@@IAEPAUW3DIndexBufferSlot@1@H@Z,0x007AE000,386,Code/GameEngineDevice/Source/W3DDevice/GameClient/Shadow/W3DBufferManager_Slots.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_007b9730@@UAE@XZ,0x007AE1F0,16,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
?ReAcquireResources@W3DProjectedShadowManager@@QAE_NXZ,0x007AE890,86,Code/GameEngineDevice/Source/W3DDevice/GameClient/Shadow/W3DShadow.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_007af4b0@@UAE@XZ,0x007AF4E0,93,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
?getTexture@BFMEShadowManagerLayout@@QAEPAVW3DShadowTexture@@PBD@Z,0x007AFD10,396,Code/GameEngineDevice/Source/W3DDevice/GameClient/Shadow/W3DProjectedShadow.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_007b3cb0@@UAE@XZ,0x007AFF00,111,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_007b3ba0@@UAE@XZ,0x007B0380,91,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_007b3d40@@UAE@XZ,0x007B0400,88,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
?addShadowCore@BFMEShadowManagerLayout@@QAEPAVW3DProjectedShadow@@PAVW3DShadowTexture@@PAVRenderObjClass@@W4ShadowType@@_NMMHMMPAPAV2@3PAVDrawable@@3@Z,0x007B3E70,460,Code/GameEngineDevice/Source/W3DDevice/GameClient/Shadow/W3DProjectedShadow.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_007b4fb0@@UAE@XZ,0x007B4E40,251,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_007bd2f0@@UAE@XZ,0x007BBB20,45,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_007bbdf0@@UAE@XZ,0x007BBE20,115,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_007bdad0@@UAE@XZ,0x007BCF50,280,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
?renderShadows@W3DVolumetricShadowManager@@QAEX_N@Z,0x007BFB90,1927,Code/GameEngineDevice/Source/W3DDevice/GameClient/DoShadowsThunk.cpp,reloc-derived;call-sites=1;identity=real
?ReAcquireResources@W3DVolumetricShadowManager@@QAE_NXZ,0x007C1180,179,Code/GameEngineDevice/Source/W3DDevice/GameClient/Shadow/W3DShadow.cpp,reloc-derived;call-sites=2;identity=real
??1Gen_dtor_007c29d0@@UAE@XZ,0x007C1660,191,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_007cc390@@UAE@XZ,0x007CBCE0,137,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
?updateFadeLevel@ScreenCrossFadeFilter@@IAE_NXZ,0x007D35B0,195,Code/GameEngineDevice/Source/W3DDevice/GameClient/W3DShaderManager.cpp,reloc-derived;call-sites=1;identity=real
?init@TerrainShader2Stage@@QAEHXZ,0x007DCBE0,98,Code/GameEngine/Source/Common/TerrainShaderPixelShader_init_Thunk.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_007e4a70@@UAE@XZ,0x007E3C20,217,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_007e4d10@@UAE@XZ,0x007E4A00,86,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
??_I@YGXPAXIHP6EX0@Z@Z,0x007F6AB0,49,vendor/d3dx9/d3dx9.lib,reloc-derived;call-sites=5;identity=real
??1Gen_dtor_007f6d20@@UAE@XZ,0x00800290,35,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_00802020@@UAE@XZ,0x00801C40,104,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0081c530@@UAE@XZ,0x0081C520,11,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
??0?$pair@$$CBUGen_t_0081c8d0_k4@@UGen_t_0081c8d0_p12cd@@@_STL@@QAE@ABU01@@Z,0x0081C6B0,122,Code/gen_small/tgrid_122.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0081d960@@UAE@XZ,0x0081D7B0,14,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
?getCompressionType@CompressionManager@@SA?AW4CompressionType@@PBXH@Z,0x0081E560,233,Code/Libraries/Source/Compression/CompressionManager_SizeQuery_Thunk.cpp,reloc-derived;call-sites=2;identity=real
?decompressData@CompressionManager@@SAHPBXHPAXH@Z,0x0081E890,240,Code/GameEngine/Source/Common/CachedFileInputStream_open_Thunk.cpp,reloc-derived;call-sites=1;identity=real
_ggetm,0x00822030,82,Code/Libraries/Source/Compression/EAC/refdecode.cpp,reloc-derived;call-sites=2;identity=real
_ggetm,0x00822D90,82,Code/Libraries/Source/Compression/EAC/huffdecode.cpp,reloc-derived;call-sites=2;identity=real
??1Gen_dtor_00823150@@UAE@XZ,0x00825550,97,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_008231d0@@UAE@XZ,0x008267E0,82,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0082c040@@UAE@XZ,0x0082AE60,28,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0082c060@@UAE@XZ,0x0082AE80,28,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0082c080@@UAE@XZ,0x0082AEA0,28,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0082c0a0@@UAE@XZ,0x0082AEC0,28,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0082c0c0@@UAE@XZ,0x0082AEE0,28,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0082c0e0@@UAE@XZ,0x0082AF00,28,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0082c100@@UAE@XZ,0x0082AF20,28,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0082c120@@UAE@XZ,0x0082AF40,28,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0082c140@@UAE@XZ,0x0082AF60,28,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
?_Transfer@?$_List_global@_N@_STL@@SAXPAU_List_node_base@2@00@Z,0x0082BA90,91,Code/gen_small/fam_008.cpp,reloc-derived;call-sites=2;identity=real
?_Rebalance_for_erase@?$_Rb_global@_N@_STL@@SAPAU_Rb_tree_node_base@2@PAU32@AAPAU32@11@Z,0x0082CB60,1110,Code/GameEngine/Source/Common/RTS/TeamFactoryList.cpp,reloc-derived;call-sites=69;identity=real
?_M_acquire_lock@NodeAllocMutex@_STL@@QAEXXZ,0x0082DA10,8,Code/Libraries/Source/WWVegas/WWLib/node_alloc_M_deallocateThunk.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_0083b310@@UAE@XZ,0x00836520,83,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_00837460@@UAE@XZ,0x00837480,73,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_008374d0@@UAE@XZ,0x008374F0,73,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_00837540@@UAE@XZ,0x00837560,73,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_008375b0@@UAE@XZ,0x008375D0,73,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
?reserve@?$basic_string@GV?$char_traits@G@_STL@@V?$allocator@G@2@@_STL@@QAEXI@Z,0x00839590,110,Code/gen_small/tgrid_004.cpp,reloc-derived;call-sites=1;identity=real
?_M_insert_aux@?$basic_string@GV?$char_traits@G@_STL@@V?$allocator@G@2@@_STL@@AAEPAGPAGG@Z,0x0083E4D0,240,Code/gen_small/tgrid_004.cpp,reloc-derived;call-sites=1;identity=real
??1Gen_dtor_0083ec30@@UAE@XZ,0x0083E8B0,11,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0083f860@@UAE@XZ,0x0083F730,210,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0083f820@@UAE@XZ,0x0083F810,11,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_005379b0@@UAE@XZ,0x0083FB50,14,Code/gen_small/dtors_006.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_0083ffb0@@UAE@XZ,0x0083FEC0,14,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_00840d20@@UAE@XZ,0x00840780,36,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_008325a0@@UAE@XZ,0x00840900,11,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_008427d0@@UAE@XZ,0x008427F0,122,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_00842950@@UAE@XZ,0x00842970,129,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_008325e0@@UAE@XZ,0x00843D90,11,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_00832620@@UAE@XZ,0x00843E30,11,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_00832660@@UAE@XZ,0x008441B0,11,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_008326a0@@UAE@XZ,0x008441F0,11,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_008326e0@@UAE@XZ,0x008444E0,11,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
??1Gen_dtor_00832720@@UAE@XZ,0x008444F0,11,Code/gen_small/dtors_009.cpp,reloc-derived;call-sites=1;identity=generated
